MetaData
Device name,Address,Record name,Start,End,Logging frequency,Ringbuffer frequency
1-01107,EA:5E:A0:E1:13:3F,,24.10.2025 16:14:56,24.10.2025 16:17:17,10.0,-
Sensor-id,0,1,2,3
Description,Ch1,Ch2,Ch3,Ch4
Unit,mA,mA,mA,mA
App version,6.3.0
App hash,appInfoView.commitShaUnknown
Firmware version,6.2.0
Firmware hash,6e2bd86
Phone model,SM-A528B
Phone OS,14




Sensordata
Time in ms,Ch1  in  mA,Ch2  in  mA,Ch3  in  mA,Ch4  in  mA,
39800,0.12158191620619618,7.67000437503566,5.300348988585483,9.110016224777155,
39900,0.10514552321092197,7.668191273580305,5.2985287065303055,9.115462709743042,
40000,0.1043736087299294,7.665006677558722,5.29977813089954,9.118604222165686,
40100,0.10611849448696375,7.665861168937681,5.30167021895295,9.117196824600342,
40200,0.10328215755680503,7.667735305491533,5.30140094645958,9.121372343397525,
40300,0.12134854671194262,7.667028016408949,5.3018748660479105,9.11396914497982,
40400,0.11767207960247106,7.669437107649628,5.301232202363735,9.115879184532787,
40500,0.10691913136724907,7.668464136373586,5.296500187080255,9.111061002051429,
40600,0.1080859788385169,7.667695812192505,5.297085405965845,9.119440762045087,
40700,0.11857324488028098,7.6661232608312275,5.302180041540396,9.117986690580892,
40800,0.11975086325128359,7.667620415894362,5.30257138423076,9.118090809278328,
40900,0.11192041914409856,7.668245128078979,5.303727460802293,9.116622376614487,
41000,0.11242665143163322,7.669656115944235,5.29804401604224,9.117218366399811,
41100,0.10586358319324063,7.671160451607193,5.298478442331543,9.116410548919703,
41200,0.11776183710026089,7.664159366779586,5.30085881117293,9.115207798449319,
41300,0.10992062209334108,7.670805011915945,5.29788604284613,9.116891649107856,
41400,0.10567688759783778,7.664453771372337,5.3032427703142275,9.117803585285401,
41500,0.12041865903483995,7.667627596494185,5.30189640784738,9.119792611436424,
41600,0.10326779635715866,7.669900256338224,5.299437052407939,9.116647508713868,
41700,0.1085670790266704,7.668632880469431,5.300413613983892,9.11122256554745,
41800,0.1122220043366724,7.668801624565276,5.2964714646809625,9.111039460251959,
41900,0.1095364600028006,7.668417462474736,5.301598412954718,9.120284482524312,
42000,0.1121142953393246,7.669175015756082,5.30092702687125,9.113775268784593,
42100,0.10911639491314418,7.667670680093124,5.298478442331543,9.113606524688748,
42200,0.11081460677132782,7.670313140828057,5.297035141767083,9.116306430222266,
42300,0.09991804653964209,7.66950891364786,5.302758079826162,9.112493531716154,
42400,0.10563739429881025,7.669164244856347,5.299541171105375,9.11557041874039,
42500,0.10909485311367462,7.670266466929206,5.299828395098302,9.110034176276713,
42600,0.10629800948254342,7.669264773253872,5.297950668244539,9.110684020560711,
42700,0.11535633615949337,7.666227379528664,5.30313506131688,9.118855543159498,
42800,0.09772437329365857,7.668920104462359,5.297193114963193,9.114855949057983,
42900,0.11150394435435373,7.673562362248049,5.298162495939323,9.117376339595921,
43000,0.12498552052238665,7.6683923303753545,5.3007798245748745,9.117444555294242,
43100,0.10666781037343753,7.667401407599755,5.296866397671238,9.1119190837303,
43200,0.11506552186665431,7.668187683280394,5.29905648061731,9.120241398925373,
43300,0.11538505855878611,7.670532149122664,5.300456697582831,9.116263346623327,
43400,0.10161984869773732,7.670442391624874,5.302320063236948,9.114073263677255,
43500,0.10393200184080342,7.66443941017269,5.301404536759492,9.115674537437826,
43600,0.10786338024399811,7.667254205303379,5.298385094533842,9.11804772567939,
43700,0.11041608348114096,7.665728327840952,5.300097667591672,9.112748443009878,
43800,0.11338167120811704,7.668898562662889,5.30140094645958,9.114446654868061,
43900,0.10393559214071502,7.670147987032124,5.298061967541798,9.118378033271256,
44000,0.10571279059695371,7.668596977470315,5.298733353625266,9.117516361292473,
44100,0.10864965592463705,7.665839627138212,5.29910315451616,9.119846465935098,
44200,0.12233946948754237,7.668690325268017,5.298499984131013,9.116374645920587,
44300,0.1049660082153423,7.667092641807358,5.30018383478955,9.121799589087004,
44400,0.10563380399889866,7.668693915567928,5.300754692475493,9.116073060728013,
44500,0.11567228255171358,7.670582413321426,5.297325956059922,9.117365568696187,
44600,0.11111978226381325,7.667914820487113,5.300575177479914,9.117789224085755,
44700,0.10816137513666035,7.667846604788792,5.302320063236948,9.116467993718288,
44800,0.10296621116458482,7.668349246776415,5.299368836709618,9.112400183918453,
44900,0.11266361122579838,7.673289499454768,5.297487519555943,9.110540408564248,
45000,0.10277951556918197,7.670036687734864,5.298955952219785,9.109122240099168,
45100,0.11003910199042366,7.667961494385963,5.300187425089462,9.382620516464613,
45200,0.11991601704721688,7.668973958961033,5.30131118896179,9.7898861869362,
45300,0.10898355381641522,7.6675701516956,5.2986507767273,10.123539938320391,
45400,0.10664626857396797,7.667914820487113,5.299541171105375,10.417151074790581,
45500,0.10281182826838631,7.668126648181897,5.297020780567436,10.639950726104416,
45600,0.10651701777715061,7.668356427376239,5.299042119417663,10.872778085071332,
45700,0.12061253523006599,7.666870043212839,5.29910315451616,11.04409642595283,
45800,0.1101791236869758,7.6676240061942735,5.301695351052331,11.259553913947457,
45900,0.10329292845653981,7.6672972889023185,5.297821417447722,11.68003547839362,
46000,0.11914769286613591,7.668589796870492,5.300607490179118,11.8481584523538,
46100,0.10325343515751229,7.667153676905855,5.2974695680563855,12.170448904517798,
46200,0.10670371337255347,7.664791259564026,5.300237689288224,12.42320960859388,
46300,0.11804906109318836,7.673914211639385,5.3044347498848765,12.791570789223442,
46400,0.1073822800558446,7.666589999819735,5.30108500006736,13.039258399524442,
46500,0.10126440900648959,7.6711030068086075,5.303221228514758,13.373949747583083,
46600,0.11414640508928642,7.665825265938565,5.3001263899909645,13.661769730295873,
46700,0.10746844725372284,7.664364013874547,5.297896813745865,13.829451097366928,
46800,0.1109869411670843,7.668632880469431,5.29759163825338,13.853735885968945,
46900,0.10666781037343753,7.664177318279144,5.2983168788355215,13.843880512711621,
47000,0.10403971083815122,7.670916311213205,5.297842959247191,13.851951506912883,
47100,0.10113874850958382,7.66901345226006,5.301616364454276,13.852253092105457,
47200,0.1158769296466744,7.669505323347948,5.2974336650572695,13.85329786937973,
47300,0.1131339405142171,7.671598468196407,5.299354475509972,13.850493845148776,
47400,0.10624415498386952,7.669433517349717,5.300158702690169,13.855739273319614,
47500,0.11490036807072102,7.671354327802419,5.2986076931283606,13.858421227353574,
47600,0.10787774144364448,7.665871939837416,5.300122799691053,13.848199643505268,
47700,0.10869992012339935,7.670830144015326,5.3008947141720455,13.86345841812954,
47800,0.10205786528695171,7.663534654594969,5.302711405927312,13.863849760819903,
47900,0.11120594946169149,7.668119467582073,5.300887533572222,13.86510636578896,
48000,0.10667858127317231,7.667674270393036,5.300729560376112,13.862801393245718,
48100,0.11762181540370875,7.667580922595334,5.295846752496345,13.868351996909041,
48200,0.10723507775946928,7.669670477143882,5.300560816280267,13.868136578914346,
48300,0.10284773126750224,7.667214712004352,5.301684580152596,13.868653582101615,
48400,0.10062892592213757,7.668212815379775,5.299752998800159,13.867235413636536,
48500,0.1056086718995175,7.668439004274205,5.297537783754706,13.869849151972176,
48600,0.1065744625757361,7.664069609281796,5.300539274480798,13.8679678348185,
48700,0.11081460677132782,7.672973553062548,5.300496190881859,13.873565112380675,
48800,0.10479367381958582,7.669674067443793,5.298482032631455,13.86866435300135,
48900,0.10529990610712048,7.66525081795271,5.298101460840826,13.87208949911701,
49000,0.11451979628009212,7.6649312812605785,5.304797370175947,13.874042622268917,
49100,0.11450184478053416,7.664762537164734,5.298866194721995,13.869192127088354,
49200,0.1140997311904357,7.667483984497721,5.300736740975935,13.871902803521607,
49300,0.10536453150552916,7.668956007461475,5.297878862246307,13.870725185150604,
49400,0.12209532909355403,7.670991707511348,5.301268105362851,13.87096214494477,
49500,0.10863170442507908,7.664802030463761,5.298920049220669,13.864686300699304,
49600,0.1128108135221737,7.670571642421692,5.297325956059922,13.871597628029122,
49700,0.11097976056726111,7.66500308725881,5.298212760138085,13.870003534868374,
49800,0.1059353891914725,7.66779634059003,5.300955749270543,13.873457403383327,
49900,0.11368684670060247,7.6662381504283985,5.298905688021023,13.876735347202612,
50000,0.11160806305178994,7.664701502066237,5.29937242700953,13.880228709016592,
50100,0.11215019833844053,7.664863065562258,5.2991821411142155,13.882713196555414,
50200,0.10827626473383134,7.665624209143516,5.300417204283804,13.88076366370342,
50300,0.11058482757698584,7.670668580519305,5.301882046647734,13.878778227852308,
50400,0.107493579353104,7.666406894524243,5.298668728226858,13.872807559099329,
50500,0.1119527318433029,7.666248921328133,5.299009806718459,13.870463093257058,
50600,0.11895381667090987,7.666442797523359,5.299788901799275,13.865476166679855,
50700,0.10305237836246306,7.668510810272437,5.301479933057635,13.865684404074727,
50800,0.10306673956210943,7.66820204448004,5.300503371481682,13.863749232422379,
50900,0.10605386908855507,7.669074487358557,5.303422285309807,13.882034629872123,
51000,0.10130390230551711,7.66788609808782,5.298406636333311,13.879686573729941,
51100,0.10697657616583456,7.666227379528664,5.300984471669835,13.867738055624159,
51200,0.1064739341782115,7.666927488011424,5.295559528503418,13.950203654293546,
51300,0.11287902922049398,7.672643245470681,5.300955749270543,14.14222007416538,
51400,0.10499832091454664,7.664715863265883,5.302474446133147,14.48608104819823,
51500,0.12242204638550902,7.667749666691179,5.301099361267006,15.324096540863138,
51600,0.10611490418705216,7.66788609808782,5.2998176241985675,15.99246677240535,
51700,0.10345449195256151,7.668474907273321,5.297193114963193,16.436525836370947,
51800,0.11617492453933664,7.6667946469146955,5.296478645280786,17.20598455222398,
51900,0.10917743001164126,7.663531064295057,5.296844855871768,18.046448629428596,
52000,0.10681501266981286,7.669889485438489,5.296877168570973,18.60213011764563,
52100,0.12143830420973245,7.669386843450866,5.298259434036936,19.233462815299845,
52200,0.11213583713879416,7.663164853704075,5.297297233660629,20.217617875566248,
52300,0.10868555892375298,7.667997397385079,5.298557428929598,21.239363375907033,
52400,0.10893328961765292,7.664952823060048,5.29813377354003,21.93706276742705,
52500,0.12215636419205111,7.665965287635117,5.297455206856739,21.913435003708855,
52600,0.10860298202578633,7.663645953892228,5.299232405312978,21.936782724033947,
52700,0.12215636419205111,7.663251020901953,5.297613180052849,21.960557690048518,
52800,0.11058123727707425,7.668029710084284,5.296561222178752,22.25163048448121,
52900,0.11870608597700993,7.665415971748644,5.297516241955236,22.229428069827918,
53000,0.10960108540120928,7.663265382101599,5.296963335768851,22.238371506907697,
53100,0.10650624687741583,7.664891787961551,5.296927432769735,22.2493973179362,
53200,0.10728534195823158,7.666765924515403,5.296607896077603,22.279135772103928,
53300,0.1101791236869758,7.6643317011753425,5.296302720585118,22.289497377648786,
53400,0.11360067950272423,7.661315849249604,5.2966222572772494,22.249964585322232,
53500,0.10778798394585465,7.665972468234941,5.298690270026327,22.33563632181267,
53600,0.10807161763887052,7.665225685853329,5.297699347250727,22.34147055916901,
53700,0.12075614722652972,7.668654422268901,5.298826701422968,22.346662132841175,
53800,0.11025092968520767,7.663096638005754,5.297325956059922,22.341273092673873,
53900,0.11879584347479977,7.662493467620607,5.297272101561248,22.34944820557257,
54000,0.1176505378030015,7.663268972401511,5.297929126445069,22.345577862267874,
54100,0.10224815118226616,7.662895581210705,5.296762278973802,22.346015878857088,
54200,0.11154702795329285,7.6643496526749,5.3022123542396,22.346601097742678,
54300,0.10879685822101237,7.660849110261097,5.299900201096534,22.34920047487867,
54400,0.11385200049653577,7.661818491237227,5.298909278320934,22.352298903702376,
54500,0.1086747880240182,7.6639870323838295,5.2978752719463955,22.346543652944092,
54600,0.11182348104648554,7.666834140213723,5.299501677806347,22.35129721002704,
54700,0.10621543258457677,7.664058838382061,5.29633144298441,22.354822884540226,
54800,0.11577640124914979,7.665534451645726,5.2982989273359635,22.349135849480263,
54900,0.11006064378989322,7.6636782665914325,5.296094483190245,22.354912642038016,
55000,0.12035403363643127,7.662938664809644,5.298916458920758,22.35890864583962,
55100,0.10629082888272023,7.665240047052976,5.298277385536494,22.36177370516907,
55200,0.11043044468078733,7.663771614389134,5.300481829682212,22.353979164061002,
55300,0.10656369167600133,7.664173727979232,5.302276979638009,22.357156579482762,
55400,0.10757256595115905,7.663886503986305,5.299918152596092,22.352428154499194,
55500,0.10385301524274837,7.664744585665176,5.2985107550307475,22.342698441738776,
55600,0.10837679313135595,7.667860965988439,5.295071247715441,22.34631028344984,
55700,0.12278825697649154,7.663297694800804,5.2967012438753045,22.347042704631804,
55800,0.11862709937895488,7.664202450378525,5.302338014736506,22.33869884763726,
55900,0.10233790868005599,7.6674301299990475,5.2982199407379085,22.339251753823646,
56000,0.0979254300887078,7.664830752863054,5.2978573204468375,22.345574271967962,
56100,0.10705197246397802,7.666428436323713,5.294974309617828,22.349839548262935,
56200,0.10994934449263383,7.663211527602925,5.30036334978513,22.349318954775754,
56300,0.11224713643605355,7.663976261484095,5.299268308312094,22.34912866888044,
56400,0.11106592776513935,7.664669189367032,5.301128083666299,22.34574660636372,
56500,0.11218251103764487,7.665329804550765,5.295559528503418,22.345172158377864,
56600,0.11407459909105455,7.665139518655451,5.301146035165857,22.349347677175047,
56700,0.10778439364594306,7.6662201989288405,5.295570299403153,22.3293891999665,
56800,0.11732023021113491,7.662059041331304,5.300865991772753,22.317307840763988,
56900,0.10740741215522576,7.666410484824155,5.3000294518933515,22.321835208952507,
57000,0.12149574900831794,7.667117773906739,5.295038935016237,22.32256403983456,
57100,0.11049507007919601,7.666902355912043,5.300101257891583,22.314144786541874,
57200,0.11554662205480781,7.665089254456689,5.296026267491925,22.344206367701645,
57300,0.11509783456585865,7.668600567770227,5.295275894810402,22.350446308947994,
57400,0.11095103816796836,7.665828856238477,5.296431971381935,22.344231499801026,
57500,0.10828344533365453,7.660644463166136,5.299437052407939,22.3477535840143,
57600,0.10717404266097219,7.66590425253662,5.303016581419797,22.347997724408287,
57700,0.115341974959847,7.664008574183299,5.297753201749401,22.351017166633937,
57800,0.11838295898496654,7.666184295929725,5.296026267491925,22.35081610983889,
57900,0.10225892208200094,7.667764027890826,5.299602206203872,22.35309235998284,
58000,0.10858144022631677,7.661800539737669,5.298237892237466,22.35068685904207,
58100,0.1031385455603413,7.662267278726176,5.297688576350993,22.34985031916267,
58200,0.10705197246397802,7.6674121784994895,5.296281178785648,22.34353857191809,
58300,0.11128493605974654,7.665742689040599,5.299013397018371,22.347656645916686,
58400,0.108032124339843,7.665035399958015,5.297785514448606,22.34085661788413,
58500,0.10756538535133586,7.663523883695234,5.300984471669835,22.335937907005246,
58600,0.11288980012022876,7.66657922892,5.299763769699894,22.340170870601014,
58700,0.10404330113806282,7.665972468234941,5.295965232393428,22.332038841301255,
58800,0.11106233746522776,7.664514806470834,5.295286665710137,22.331701353109565,
58900,0.1055548174008436,7.669609442045385,5.296169879488389,22.337970016755207,
59000,0.10736432855628664,7.665986829434587,5.29849280353119,22.31578196330156,
59100,0.11133520025850885,7.6658934816368856,5.2987584857246475,22.31287023007326,
59200,0.10866042682437183,7.667476803897898,5.299717095801043,22.338034642153616,
59300,0.10664985887387957,7.6632366597023065,5.299602206203872,22.341592629366005,
59400,0.10628005798298545,7.665222095553418,5.301943081746231,22.3441309714035,
59500,0.10186039879181408,7.666690528217259,5.295695959900058,22.34721144872765,
59600,0.10643444087918397,7.667049558208419,5.298076328741445,22.276611791266077,
59700,0.1193128466620692,7.664547119170038,5.297458797156651,22.33504392232726,
59800,0.10756179505142427,7.662554502719104,5.296783820773271,22.337758189060423,
59900,0.10616157808590287,7.6654698262473175,5.2951035604146455,22.337654070362987,
60000,0.12088898832325867,7.661567170243416,5.298783617824029,22.333058486476148,
60100,0.10851681482790809,7.6658324465383885,5.297189524663281,22.31697394287221,
60200,0.10839115433100233,7.664152186179763,5.301813830949413,22.31636718218715,
60300,0.10670730367246506,7.665696015141748,5.30020537658902,22.311189969714633,
60400,0.10083716331700998,7.6635633769942615,5.296783820773271,22.310410874633817,
60500,0.10729252255805477,7.667107003007004,5.295893426395196,22.31585017899988,
60600,0.10062174532231438,7.671031200810376,5.300542864780709,22.318517771834195,
60700,0.10588512499271019,7.663473619496472,5.3023164729370365,22.316191257491482,
60800,0.10912716581287896,7.660906555059682,5.299480136006878,22.310701688926656,
60900,0.11405664759149658,7.665171831354655,5.2994909069066125,22.30640769023239,
61000,0.11005705348998163,7.666080177232288,5.298216350437997,22.30798024159367,
61100,0.10931386140828181,7.6638541912871005,5.2964714646809625,22.30730526521029,
61200,0.1077592615465619,7.66610530933167,5.298586151328891,22.303065121014697,
61300,0.10470750662170758,7.664015754783122,5.298657957327123,22.30462690147624,
61400,0.10086947601621432,7.666600770719469,5.299052890317398,22.30449406037951,
61500,0.1038889182418643,7.666672576717701,5.299031348517929,22.29955739800107,
61600,0.10456030432533225,7.663240250002218,5.296428381082023,22.30277789702177,
61700,0.09913895145882634,7.665308262751296,5.297936307044893,22.29998105339064,
61800,0.10918102031155286,7.663933177885156,5.297799875648252,22.295945556290008,
61900,0.10159112629844458,7.6699110272379585,5.298191218338616,22.300203651985157,
62000,0.1006648289212535,7.667078280607711,5.297430074757358,22.29534238590486,
62100,0.09498856476102446,7.664184498878967,5.2973726299587724,22.2958809308916,
62200,0.11627904323677285,7.663247430602041,5.29723260826222,22.292868669265772,
62300,0.10254973637484,7.665871939837416,5.301056277668067,22.28964457994516,
62400,0.10282259916812109,7.66315408280434,5.29750188075559,22.289921033038354,
62500,0.10205786528695171,7.665214914953594,5.3014691621579,22.286043509133833,
62600,0.11592360354552511,7.665663702442544,5.297053093266641,22.2911740477075,
62700,0.10699093736548093,7.665753459940333,5.29732236576001,22.291594112797156,
62800,0.10883994181995149,7.667799930889942,5.300844449973283,22.290840149815722,
62900,0.10033811162929851,7.6651969634540364,5.298083509341268,22.288362842876722,
63000,0.1066857618729955,7.665286720951826,5.298342010934903,22.29140023660193,
63100,0.09877633116775542,7.666148392930609,5.301199889664531,22.294430449727315,
63200,0.10936053530713252,7.66549854864661,5.297968619744097,22.302792258221416,
63300,0.09988932414034934,7.66527235975218,5.298833882022791,22.29295483646365,
63400,0.11125980396036539,7.664952823060048,5.297250559761778,22.295374698604064,
63500,0.09757717099728325,7.6691247515573195,5.298668728226858,22.30178338394626,
63600,0.10356220094990931,7.670708073818332,5.298467671431808,22.299880524993114,
63700,0.11671705982598723,7.666439207223448,5.299401149408823,22.298279251232543,
63800,0.10197169808907347,7.668920104462359,5.298241482537378,22.29468895132095,
63900,0.10588512499271019,7.665218505253506,5.295415916506954,22.241886410521147,
64000,0.10434488633063665,7.667214712004352,5.298428178132781,22.24335484318499,
64100,0.10924564570996154,7.662450384021668,5.300697247676908,22.278877270510293,
64200,0.10296262086467323,7.664170137679321,5.2967802304733596,22.277556040142827,
64300,0.11161883395152472,7.664471722871895,5.296069351090864,22.272709135262176,
64400,0.10321394185848476,7.6615312672443,5.2959257390944,22.2755347012926,
64500,0.10454953342559747,7.665132338055628,5.296022677192013,22.24581778892434,
64600,0.1000724294358406,7.663326417200096,5.299365246409707,22.257267255342413,
64700,0.11719456971422915,7.662306772025204,5.293972615942494,22.258398199814565,
64800,0.10379198014425128,7.66455070946995,5.300686476777173,22.238077102314946,
64900,0.10693349256689544,7.662863268511501,5.297150031364254,22.2306918553968,
65000,0.10535376060579438,7.666923897711513,5.298309698235698,22.23670919804863,
65100,0.10471827752144236,7.664360423574635,5.300334627385837,22.2854762417478,
65200,0.10596052129085365,7.6646404669677395,5.297340317259568,22.25284759615124,
65300,0.10975905859731938,7.664762537164734,5.300359759485218,22.27632456727315,
65400,0.11462391497752833,7.662554502719104,5.30131118896179,22.161600123898097,
65500,0.11503679946736156,7.665415971748644,5.298277385536494,22.218197611704454,
65600,0.10251024307581247,7.667925591386847,5.298830291722879,22.214363171398873,
65700,0.10602514668926233,7.666966981310452,5.295649286001208,22.33786230775786,
65800,0.10458543642471341,7.664999496958899,5.298079919041356,22.325127513971438,
65900,0.11104797626558138,7.6680656130833995,5.301110132166741,22.06435326049268,
66000,0.1047469999207351,7.663706988990725,5.2992611277122705,21.934951671079034,
66100,0.11288980012022876,7.661994415932895,5.296482235580697,21.275779787910324,
66200,0.1192625824633069,7.665764230840068,5.296823314072299,20.012554305815684,
66300,0.11724842421290305,7.663886503986305,5.296119615289626,19.30587557421677,
66400,0.10892969931774132,7.662877629711147,5.295480541905363,18.637659725570757,
66500,0.10187475999146045,7.664579431869242,5.297667034551523,18.40654493966167,
66600,0.09983546964167545,7.664040886882503,5.300348988585483,18.437723104093948,
66700,0.09946925905069293,7.665333394850677,5.302485217032881,18.436638833520647,
66800,0.10499473061463505,7.664493264671364,5.294895323019773,18.520957026944416,
66900,0.10493010521622637,7.661287126850311,5.298959542519697,18.523929795271215,
67000,0.1141571759890212,7.663699808390902,5.298532296830217,18.519563990578717,
67100,0.10485111861817131,7.665265179152357,5.300883943272311,18.468675079631794,
67200,0.1189933099699374,7.667290108302495,5.300129980290876,18.333320772964726,
67300,0.10234149897996758,7.666740792416022,5.298622054328007,18.402344288765107,
67400,0.10154804269950546,7.66626328252778,5.302194402740042,18.433705558492875,
67500,0.10773771974709234,7.665150289555186,5.299569893504668,18.35989976321025,
67600,0.12051918743236456,7.664051657782238,5.295792897997671,18.349455580767426,
67700,0.11694683902032921,7.662382168323347,5.298704631225974,18.351257911323046,
67800,0.1058240898942131,7.6617359143392605,5.29871899242562,18.446458303778854,
67900,0.10592820859164931,7.663915226385598,5.3005859483796485,18.47155090986098,
68000,0.11064586267548293,7.660633692266401,5.299343704610237,18.39216219821583,
68100,0.11803829019345358,7.663161263404163,5.301052687368156,18.35983154751193,
68200,0.11057046637733947,7.664733814765441,5.298762076024559,18.21359145151291,
68300,0.09725404400523985,7.667843014488881,5.29968837340175,17.47210117197119,
68400,0.10240971467828786,7.663836239787543,5.302452904333677,16.637097940932108,
68500,0.10385301524274837,7.663093047705843,5.303806447400348,16.007233675941734,
68600,0.11332063610961995,7.662730427414772,5.297060273866464,15.866698566502237,
68700,0.10881480972057034,7.6664499781231825,5.300722379776289,15.552249329345159,
68800,0.1068975895677795,7.66813382878172,5.296852036471591,14.901561324867544,
68900,0.10579895779483195,7.667415768799401,5.301803060049679,14.0269606761035,
69000,0.10561585249934069,7.665319033651031,5.300460287882743,13.519934932288379,
69100,0.10403612053823963,7.665882710737151,5.29781782714781,13.215958599973419,
69200,0.11501166736798041,7.664583022169154,5.3003741206848645,12.833975821479271,
69300,0.1055548174008436,7.666999294009656,5.300015090693705,12.399675192673385,
69400,0.1062010713849304,7.663541835194792,5.297290053060806,11.678646032327833,
69500,0.11203530874126955,7.666116080231404,5.2989344104203155,11.583129693479805,
69600,0.10675756787122737,7.668187683280394,5.302090284042606,11.553642560305889,
69700,0.10580972869456673,7.664310159375873,5.304287547588501,11.548691536727802,
69800,0.11250922832959986,7.666270463127603,5.30106345826789,11.579690186164498,
69900,0.10347603375203107,7.6647194535657945,5.298166086239235,11.58190181091004,
70000,0.1048547089180829,7.661818491237227,5.300474649082389,11.56633068019346,
70100,0.11622877903801054,7.6673224210017,5.297376220258684,11.585901405011555,
70200,0.10377402864469332,7.66461892516827,5.300065354892467,11.587696554967351,
70300,0.11571895645056429,7.665634980043251,5.300492600581947,11.602739911596927,
70400,0.11932720786171558,7.666029913033526,5.299839165998037,11.617417057635521,
70500,0.1066857618729955,7.670015145935395,5.300506961781593,11.626030187123433,
70600,0.10666781037343753,7.664080380181531,5.2984138169331345,11.633250280245647,
70700,0.10239894377855308,7.664590202768977,5.297056683566552,11.63149821388879,
70800,0.10284773126750224,7.664518396770745,5.298040425742329,11.640366254670425,
70900,0.10368068084699189,7.663480800096295,5.299860707797507,11.640470373367862,
71000,0.11181989074657395,7.665459055347583,5.298543067729952,11.647291943199889,
71100,0.10833370953241683,7.666108899631581,5.302399049835003,11.644688975763984,
71200,0.10134698590445623,7.661897477835282,5.297200295563016,11.64736374919812,
71300,0.10068637072072306,7.662227785427149,5.30279757312519,11.642556337616497,
71400,0.10666062977361435,7.662299591425381,5.297713708450374,11.641303322947351,
71500,0.11035145808273228,7.662744788614418,5.298237892237466,11.653373911250128,
71600,0.09964877404627259,7.669498142748125,5.303167374016084,11.656974982061456,
71700,0.10225892208200094,7.662856087911678,5.297789104748517,11.656034323484619,
71800,0.11274618812376502,7.66664744461832,5.303792086200701,11.65840392142627,
71900,0.12035044333651967,7.664992316359076,5.29750188075559,11.670492461228605,
72000,0.10742895395469532,7.666633083418674,5.297903994345688,11.67286923977008,
72100,0.11113055316354803,7.667361914300727,5.296891529770619,11.661455676351125,
72200,0.10233790868005599,7.66389727488604,5.301785108550121,11.666151788635489,
72300,0.105666116698103,7.665900662236709,5.3030668456185595,11.670320126832848,
72400,0.10927436810925428,7.6671213642066505,5.300708018576643,11.660848915666065,
72500,0.10753666295204312,7.6654087911488205,5.298234301937555,11.667760242995882,
72600,0.1157153661506527,7.6557149813875185,5.30052132298124,11.660166758682863,
72700,0.11170500114940296,7.66362800239267,5.302872969423333,11.660188300482332,
72800,0.1087250522227805,7.65409575612739,5.301081409767448,11.659470240500013,
72900,0.11290775161978672,7.657653743339779,5.305199483766046,11.655599897195316,
73000,0.11439054548327476,7.663954719684625,5.301052687368156,11.661793164542814,
73100,0.10635904458104051,7.664399916873663,5.300266411687517,11.655154700006278,
73200,0.105877944392887,7.668245128078979,5.29849280353119,11.663505737600644,
73300,0.1056122621994291,7.667196760504794,5.302445723733854,11.664471528276863,
73400,0.11013963038794827,7.664819981963319,5.300097667591672,11.661911644439897,
73500,0.11779414979946523,7.664486084071541,5.301996936244905,11.660044688485868,
73600,0.11713712491564365,7.667060329108153,5.297537783754706,11.671691621399077,
73700,0.11123108156107264,7.668320524377123,5.300553635680444,11.663785780993749,
73800,0.10974469739767301,7.6686041580701385,5.302097464642429,11.665656327247689,
73900,0.10659600437520567,7.666126851131139,5.298984674619078,11.666823174718957,
74000,0.10592461829173772,7.66935094045175,5.30025205048787,11.673371881757703,
74100,0.10699093736548093,7.665652931542809,5.303027352319532,11.672398910481661,
74200,0.106955034366365,7.667843014488881,5.298259434036936,11.665936370640793,
74300,0.10790287354302563,7.670115674332919,5.298374323634107,11.672998490566897,
74400,0.1131913853128026,7.66975664434176,5.298902097721111,11.667487380202601,
74500,0.11031555508361635,7.670621906620454,5.29783936894728,11.672459945580158,
74600,0.10946465400456873,7.666611541619204,5.303074026218383,11.675852778996614,
74700,0.11563637955259765,7.665825265938565,5.302646780528903,11.674247914936132,
74800,0.10237381167917192,7.667828653289234,5.300948568670719,11.664177123684112,
74900,0.1121681498379985,7.664672779666944,5.301447620358431,11.669928784142485,
75000,0.10965493989988317,7.669860763039196,5.299814033898656,11.67023395963497,
75100,0.11406023789140818,7.664489674371453,5.3014512106583425,11.667139121111177,
75200,0.1171658473149364,7.664723043865706,5.303713099602646,11.666345664830715,
75300,0.11579435274870775,7.66648947142221,5.301426078558961,11.671041777115079,
75400,0.11953544525658799,7.666126851131139,5.301142444865945,11.66852138657714,
75500,0.10291594696582251,7.667017245509214,5.300427975183538,11.672065012589883,
75600,0.10670012307264187,7.665875530137328,5.3011244933663875,11.669788762445933,
75700,0.11876353077559543,7.66657922892,5.29772806965002,11.678197244838884,
75800,0.10611131388714057,7.667404997899666,5.301444030058519,11.679619003603875,
75900,0.11522349506276441,7.666295595226984,5.300751102175582,11.620414958061701,
76000,0.11076434257256551,7.668148189981366,5.300219737788666,11.461063086785543,
76100,0.1135647765036083,7.667914820487113,5.296320672084676,10.835115838998718,
76200,0.10489779251702203,7.668704686467663,5.299656060702546,10.120086069805438,
76300,0.11383763929688939,7.669713560742821,5.299997139194147,9.136947064414016,
76400,0.1064667535783883,7.667038787308684,5.297677805451258,8.82135252158514,
76500,0.10746485695381125,7.667013655209303,5.298909278320934,8.725146845154086,
76600,0.10944670250501076,7.6693365792521035,5.302111825842076,8.771802792505241,
